"SiteId","SampId","X","Y","Region","Watershed_Main","Watershed","Watershed_Reg","RiverBasin","BIOGEO","MonitoringProgram","Day","Month","Year","Temp.average","tempmaxC","L","w","I0","shade","C.P","C.N","C.SusPOM","currentms","orgmicropollTU","saprowqclass","Lit.Inp","Occurrence.Chironomidae","Occurrence.Baetidae","Occurrence.Simuliidae","Occurrence.Oligochaeta","Occurrence.Limnephilidae","Occurrence.Limoniidae","Occurrence.Rhyacophilidae","Occurrence.Elmidae","Occurrence.Gammaridae","Occurrence.Heptageniidae","Occurrence.Nemouridae","Occurrence.Empididae","Occurrence.Hydropsychidae","Occurrence.Leuctridae","Occurrence.Ceratopogonidae","Occurrence.Psychodidae","Occurrence.Prostigmata","Occurrence.Sphaeriidae","Occurrence.Leptophlebiidae","Occurrence.Taeniopterygidae","Occurrence.Perlodidae","Occurrence.Psychomyiidae","Occurrence.Athericidae","Occurrence.Hydraenidae","Occurrence.Planariidae","Occurrence.Nematoda","Occurrence.Sericostomatidae","Occurrence.Tipulidae","Occurrence.Polycentropodidae","Occurrence.Odontoceridae","Occurrence.Lymnaeidae","Occurrence.Dugesiidae","Occurrence.Erpobdellidae","Occurrence.Scirtidae","Occurrence.Asellidae","Occurrence.Ephemerellidae","Occurrence.Ephemeridae","Occurrence.Stratiomyidae","Occurrence.Dytiscidae","Occurrence.Hydroptilidae","Occurrence.Chloroperlidae","Occurrence.Hydrobiidae","Occurrence.Planorbidae","Occurrence.Perlidae","Occurrence.Glossosomatidae","Occurrence.Blephariceridae","Occurrence.Glossiphoniidae","Occurrence.Capniidae","Occurrence.Goeridae","Occurrence.Philopotamidae","Occurrence.Gyrinidae","Occurrence.Dixidae","Occurrence.Calopterygidae","Occurrence.Leptoceridae","Occurrence.Tabanidae","Occurrence.Caenidae","Occurrence.Cordulegastridae","Occurrence.Pediciidae","Occurrence.Physidae","Occurrence.Lepidostomatidae","Occurrence.Anthomyiidae","Occurrence.Sialidae","Occurrence.Ptychopteridae","Occurrence.Haliplidae","Occurrence.Gomphidae","Occurrence.Hydrophilidae","Occurrence.Thaumaleidae","Occurrence.Rhagionidae","Occurrence.Corixidae","Occurrence.Cnidaria","Occurrence.Valvatidae","Occurrence.Bithyniidae","Occurrence.Platycnemididae","Occurrence.Aphelocheiridae","Occurrence.Dendrocoelidae","Occurrence.Potamanthidae","Occurrence.Dreissenidae","Occurrence.Brachycentridae","Occurrence.Piscicolidae","Occurrence.Siphlonuridae","Occurrence.Dryopidae","Occurrence.Dolichopodidae","Occurrence.Coenagrionidae","Occurrence.Veliidae","Occurrence.Gerridae","Occurrence.Niphargidae","Occurrence.Muscidae","Occurrence.Corbiculidae","Occurrence.Astacidae","Occurrence.Beraeidae","Occurrence.Libellulidae","Occurrence.Lepidoptera","Occurrence.Syrphidae","Occurrence.Sciomyzidae","Occurrence.Osmylidae","Occurrence.Scathophagidae","Occurrence.Mesoveliidae","Occurrence.Ephydridae","Occurrence.Psephenidae","Occurrence.Chaoboridae","Occurrence.Nepidae","Occurrence.Ptilocolepidae","Occurrence.Branchiopoda","Occurrence.Curculionidae","Occurrence.Notonectidae","Occurrence.Hymenoptera","Occurrence.Helicopsychidae","Occurrence.Culicidae","Occurrence.Ameletidae","Occurrence.Corduliidae","Occurrence.Phryganeidae","Occurrence.Cambaridae","Occurrence.Mysidae","Occurrence.Acroloxidae","Occurrence.Porifera","Occurrence.Chrysomelidae","Occurrence.Hemiptera","Occurrence.Lestidae","Occurrence.Neritidae","Occurrence.Cylindrotomidae","Occurrence.Hygrobiidae","Occurrence.Pleidae","Occurrence.Aeshnidae","Occurrence.Ecnomidae","Occurrence.Molannidae","Occurrence.Unionidae","Occurrence.Hirudinidae","Occurrence.Hydroscaphidae","Occurrence.Hydrometridae","Occurrence.Naucoridae","Occurrence.Sisyridae","Occurrence.Corophiidae","Occurrence.Janiridae","Occurrence.Bryozoa"
"CSCF_590155","CSCF_590155_2013-06-04",590000,155277,"Alps","AARE","Aare","AareR3","RHEIN","Alpennordflanke","BDM",4,6,2013,3.14017701970377,6.51911629140956,100,1.85,125,0.787781,0.0048848014135715,0.717820589791189,1,0.568482497493304,-4,1,15.38048656561,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_542171","CSCF_542171_2011-03-14",542000,171115,"Plateau","AARE","Aare","AareR2","RHEIN","Mittelland","BDM",14,3,2011,9.7493079375137,17.4278123876909,100,3.5,125,1,0.0498750115461791,4.18468046103457,1,0.358029987986009,-0.662764389007257,2,523.986984103226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_548147","CSCF_548147_2013-03-21",549000,147915,"Plateau","RHONE","RhoneLeman","RhoneLemanR2","RHONE","Mittelland","Other programs",21,3,2013,9.26885571474044,17.5954165721886,100,10,125,1,0.0323417175222011,2.90472500842784,1,0.693584320778568,-0.951592466024729,2,615.276956615342,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_560179","CSCF_560179_2012-03-28",560000,179625,"Plateau","AARE","Aare","AareR2","RHEIN","Mittelland","BDM",28,3,2012,6.71824657256629,13.2907856677293,100,0.52,125,1,0.0339190774294796,2.91741420299316,1,0.483875461470482,-1.38573655085473,2,524.228053207576,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_548155","CSCF_548155_2011-04-07",548000,155964,"Plateau","RHONE","Aare","AareR2","RHONE","Mittelland","BDM",7,4,2011,8.06821997368242,14.5404020620677,100,1.7,125,1,0.0360193242582614,3.08277838695299,1,0.448303874608586,-0.873177932551503,2,576.737186887671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_578139","CSCF_578139_2010-04-28",578000,139423,"Alps","AARE","Aare","AareR3","RHEIN","Alpennordflanke","BDM",28,4,2010,3.72851745866236,7.5322243195672,100,1.3,125,0.914013,0.00432794493902234,0.658222411892102,1,1.16965616961287,-4,1,150.060528062766,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_548219","CSCF_548219_2010-04-26",549042,219095,"Plateau","RHONE","Doux","DouxR1","RHONE","Jura","Other programs",26,4,2010,9.07798852691412,17.0230099168824,100,15,125,0.636656,0.0100526295524717,1.36651046200069,1,0.608843936427478,-1.49027941098466,1,151.041825653093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_566139","CSCF_566139_2013-05-05",567000,139368,"Alps","AARE","Aare","AareR3","RHEIN","Alpennordflanke","Other programs",5,5,2013,4.96939419000121,9.744460261523,100,5,125,0.820513,0.00465570416694454,0.693301204483298,1,0.581831791088071,-4,1,123.764561370771,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_518147","CSCF_518147_2013-03-12",518000,147045,"Plateau","RHONE","RhoneLeman","RhoneLemanR2","RHONE","Mittelland","BDM",12,3,2013,8.85122529584527,17.0866572305344,100,5,125,1,0.0210906620167367,1.90125073033386,1,0.220072938743005,-0.395892111811548,1,508.808129505807,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_566179","CSCF_566179_2013-04-04",566061,180000,"Plateau","AARE","Aare","AareR2","RHEIN","Mittelland","BDM",4,4,2013,5.42130049607854,11.3004518404189,100,1.5,125,0.841772,0.0162882106153591,1.93666943163788,1,0.102420809020938,-0.482368563825641,1,352.522770166655,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_572099","CSCF_572099_2014-04-24",572572,100018,"Alps","RHONE","Rhone","RhoneR4","RHONE","Zentralalpen","BDM",24,4,2014,4.84478913138186,7.3007995788075,100,4,125,0.974194,0.00354254513948735,0.574164132759241,1,1.33157466997105,-2.97473346884686,1,12.0105097729095,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_596123","CSCF_596123_2012-04-05",597000,123965,"Alps","RHONE","Rhone","RhoneR4","RHONE","Zentralalpen","Other programs",5,4,2012,6.71288298734146,12.8759753310905,100,2,125,0.732258,0.00992274182556313,1.15830249221979,1,0.340019693077894,-0.658516337589481,1,385.610721478538,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_590115","CSCF_590115_2013-04-25",590000,115013,"Alps","RHONE","Rhone","RhoneR4","RHONE","Zentralalpen","BDM",25,4,2013,4.45233048073512,8.90511723519381,100,1.5,125,0.635783,0.00484065982144837,0.713066881458319,1,0.633203284624344,-0.763175466456036,1,441.588551121367,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_584099","CSCF_584099_2011-05-09",584000,99020,"Alps","RHONE","Rhone","RhoneR4","RHONE","Zentralalpen","BDM",9,5,2011,3.33879684550137,5.49388039759583,100,3.5,125,1,0.00369633384059745,0.590623537985785,1,0.867679068737667,-4,1,408.675222117022,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_542155","CSCF_542155_2010-04-02",542000,155385,"Plateau","RHONE","RhoneLeman","RhoneLemanR2","RHONE","Mittelland","BDM",2,4,2010,7.24867834500523,14.217799441413,100,3.5,125,1,0.00837296638506741,0.938848633078034,1,0.316871725623712,-0.590098254838877,1,582.294033429388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_560147","CSCF_560147_2010-04-29",560577,147894,"Alps","RHONE","RhoneLeman","RhoneLemanR3","RHONE","Alpennordflanke","BDM",29,4,2010,4.91085107394907,10.0188326577215,100,0.8,125,1,0.00426701215149908,0.651701013153516,1,0.894498141402705,-4,1,415.545001113954,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_566155","CSCF_566155_2014-05-04",566000,155052,"Alps","AARE","Aare","AareR3","RHEIN","Alpennordflanke","BDM",4,5,2014,4.45621873014776,7.12518368815121,100,2,125,1,0.00454649319327642,0.68161277966526,1,0.534554625341368,-4,1,43.7211007357473,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_554131","CSCF_554131_2013-05-05",554000,131513,"Alps","RHONE","Rhone","RhoneR3","RHONE","Alpennordflanke","BDM",5,5,2013,5.28405104196365,10.1997175589277,100,2.4,125,0.955128,0.0042103925268962,0.645641235430012,1,0.971774369849745,-4,1,526.166569984676,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_530163","CSCF_530163_2011-03-14",530573,164000,"Plateau","RHONE","RhoneLeman","RhoneLemanR2","RHONE","Mittelland","BDM",14,3,2011,10.0514532671345,18.0070216901172,100,2.9,125,1,0.0661544632804361,5.6377840813321,1,0.485217695317307,-0.632186864071373,2,492.91445290269,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_560131","CSCF_560131_2014-03-12",560474,132000,"Alps","RHONE","RhoneLeman","RhoneLemanR3","RHONE","Alpennordflanke","BDM",12,3,2014,10.8072470148302,18.4932857676928,100,5,125,0.565079,0.0429235337116182,4.57541848007591,1,0.232697760500081,-0.755168596367442,2,289.827953805567,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_590179","CSCF_590179_2012-04-17",590000,179245,"Alps","AARE","Aare","AareR3","RHEIN","Alpennordflanke","BDM",17,4,2012,6.90561765556972,13.2331873462965,100,2.5,125,1,0.017083839626455,1.91755961307005,1,0.339599869128717,-1.52783901419294,1,488.317230705322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_590211","CSCF_590211_2014-03-06",590000,211921,NA,"AARE","Aare","AareR2","RHEIN",NA,"BDM",6,3,2014,8.86001002022959,15.3542579497879,100,0.65,125,0.716129,0.0464493214358331,3.97761971117708,1,0.466323310847958,-1.08351590875712,2,499.142101675664,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_578147","CSCF_578147_2013-05-11",578000,147826,"Alps","AARE","Aare","AareR3","RHEIN","Alpennordflanke","BDM",11,5,2013,4.98901573336432,10.0742369515058,100,1.1,125,0.810897,0.00915279611288932,1.17460742623454,1,0.666474436650262,-1.17009667142701,1,484.435663550968,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_500123","CSCF_500123_2011-03-02",500000,123219,"Plateau","RHONE","RhoneLeman","RhoneLemanR2","RHONE","Mittelland","BDM",2,3,2011,9.91277028908857,17.8954468364963,100,2.9,125,1,0.0353821216106752,2.97701370508932,1,0.259374696857956,-0.533333125650643,2,510.378725522429,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_524171","CSCF_524171_2013-04-03",524869,172000,"Plateau","AARE","Aare","AareR1","RHEIN","Jura","BDM",3,4,2013,8.35753815103837,15.7613480118682,100,5.3,125,0.802548,0.00746742456112353,1.00797950533918,1,1.05813838037136,-1.90367032288858,1,460.177196295659,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_536155","CSCF_536155_2014-03-06",535998,155168,"Plateau","RHONE","RhoneLeman","RhoneLemanR2","RHONE","Mittelland","Other programs",6,3,2014,7.66986050247746,13.3185547047748,100,2.1,125,0.623794,0.0240605706660397,2.11946512555699,1,0.36437940814356,-0.471459668681074,1,489.988669927858,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_596163","CSCF_596163_2012-05-09",597000,163580,"Alps","AARE","Aare","AareR3","RHEIN","Alpennordflanke","Other programs",9,5,2012,5.00786502658703,9.83369600048735,100,2,125,0.980892,0.00436441943200471,0.66212613470201,1,0.532094440422746,-4,1,550.587163402014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_590139","CSCF_590139_2012-05-15",590044,140000,"Alps","AARE","Aare","AareR3","RHEIN","Alpennordflanke","BDM",15,5,2012,4.07900757579054,8.0345068097998,100,1.8,125,0.920635,0.0040242600908565,0.625720206326658,1,0.420079689612776,-4,1,26.9040001326524,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_806131","CSCF_806131_2010-05-14",806000,131059,"Alps","ADDA","Poschiavino","PoschiavinoR6","PO","Alpensüdflanke","BDM",14,5,2010,2.2225056981642,4.60771716719044,100,5,125,1,0.00348458936926433,0.567961352578178,1,0.985196769587402,-4,1,1.15911104662515,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
